公交线路,站点
北京740外环[公益桥]公交车路线 公益桥—公益西桥,"公益桥,公益东桥,大红门桥,大红门东桥西,大红门东桥,肖村桥,小红门桥,十八里店南桥,十八里店北桥,小武基桥南,小武基桥北,弘燕桥,工大桥,窑洼湖桥,大郊亭桥南,四惠桥,慈云寺桥,红领巾桥南,红领巾桥北,朝阳公园桥北,大山庄,东风桥,东风桥北,望京桥东,望京桥西,望和桥东,望和桥,育慧里,惠新东桥西,安慧桥东,亚运村,北辰桥西,健翔桥东,健翔桥西,志新桥西,学院桥东,北京城市学院,保福寺桥西,中关村一街,中关村西,海淀桥西,六郎庄,火器营桥西,四海桥南,南坞,东冉村,四季青桥北,四季青桥南,营慧寺,定慧桥北,定慧桥南,金沟河,金沟河桥南,五棵松桥南,南沙窝桥,青塔,郑常庄,岳各庄,岳各庄桥北,丰台路口,岔路口,北大地,正阳桥北,看丹桥,富丰桥南,怡海花园南门,花乡桥西,花乡桥,花乡桥东,黄土岗,恋日家园,公益西桥"
北京751路公交车路线 南七家—大运村公交场站,"南七家,路新沥青厂,燕丹路口,天通北苑,白坊,天通北苑三区南,天通北苑二区南,天通北苑一区东门,天通北苑一区北门,东三旗南站,天通苑太平庄,天通西苑北,天通西苑南,东小口,地铁立水桥站,立水桥北站,地铁立水桥南站,大羊坊,北京有色稀土研究所,北苑,辛店村,北苑路大屯北站,地铁大屯路东站,大屯东,豹房,洼里南口,中科院地理所,南沟泥河,北沙滩桥东,南沙滩,志新路东口,志新北里,志新桥北,志新桥西,学院桥东,北京城市学院,大运村路北口,大运村公交场站"
北京特2路公交车路线 丽泽桥北—炎黄艺术馆,"丽泽桥北,西局,六里桥南,六里桥北里,北京西站,长椿街路口东,宣武门东,和平门东,北京供电局,前门西,前门东,台基厂路口西,崇文门西,北京站前街,北京站口东,雅宝路,朝阳门南,东四十条桥南,东直门北,雍和宫桥东,安定门西,钟楼北桥北,鼓楼外大街南站,鼓楼外大街北站,安华桥南,安贞西里,安贞医院北站,地铁安贞门站,奥体东门,安慧桥北,炎黄艺术馆"
北京特4路公交车路线 国防大学—前门,"国防大学,黑山扈,百望山森林公园,百旺家苑,圆明园西路北口,梅园,中国农业大学西校区,农大南路西口,厢黄旗,树村,树村东口,正白旗,北京体育大学,圆明园东门,清华附中,圆明园东路,清华大学西门,中关园北站,中关园,中关村南,海淀黄庄北,海淀黄庄南,人民大学,中国农业科学院,魏公村,中央民族大学,国家图书馆,白石桥东,动物园,北京展览馆,二里沟东口,三塔寺,车公庄西,阜成门北,北京儿童医院,复兴门南,长椿街路口西,宣武门东,和平门东,前门西,前门"
北京特7路公交车路线 怡海花园西门—前门,"怡海花园西门,温泉公寓,韩庄子南,看丹桥,看丹桥北,正阳桥北,北大地,岔路口,七里庄,丰台北路,西局,六里桥南,六里桥东,莲花池,湾子,广外甘石桥,达官营,长椿街路口东,宣武门东,和平门东,前门"
北京特8外环公交车路线 城南嘉园北—城南嘉园北,"城南嘉园北,嘉园三里,嘉园三里北,欣园小区东,欣园小区北,草桥,洋桥西,木樨园桥西,木樨园桥东,刘家窑桥,方庄桥西,方庄桥东,十里河桥北,华威桥南,潘家园桥北,劲松桥北,双井桥南,双井桥北,大北窑南,大北窑北,呼家楼北,白家庄,亮马桥,三元桥,静安庄,西坝河,太阳宫桥,和平东桥,和平西桥,安贞桥东,安贞桥西,安华桥西,马甸桥东,北太平桥西,蓟门桥西,地铁大钟寺站,大钟寺,四通桥东,四通桥西,三义庙,苏州桥南,为公桥,万寿寺,紫竹桥南,花园桥南,航天桥南,八一湖,公主坟南,六里桥北里,六里桥南,西局,丽泽桥,夏家胡同,玉泉营桥西,草桥,欣园小区北,欣园小区东,嘉园三里北,嘉园三里,城南嘉园北"
北京特8内环公交车路线 航天桥西—航天桥西,"航天桥西,航天桥北,花园桥北,紫竹桥,万寿寺,为公桥,苏州桥南,三义庙,四通桥西,四通桥东,大钟寺,地铁大钟寺站,蓟门桥西,北太平桥西,马甸桥东,安华桥西,安贞桥西,安贞桥东,和平西桥,和平东桥,太阳宫桥,西坝河,静安庄,三元桥,亮马桥,白家庄,呼家楼南,大北窑北,大北窑南,双井桥北,双井桥南,潘家园桥北,十里河桥北,十里河桥南,方庄桥东,方庄桥西,刘家窑桥,木樨园桥东,木樨园桥西,洋桥西,草桥,玉泉营桥西,夏家胡同,丽泽桥,西局,六里桥南,六里桥北里,公主坟南,玉渊潭西门,航天桥南,航天桥西"
北京特9外环公交车路线 看丹桥—看丹桥,"看丹桥,富丰桥南,怡海花园南门,花乡桥,花乡桥东,黄土岗,恋日家园,公益桥,大红门桥,肖村桥,小红门桥,十八里店南桥,十八里店北桥,窑洼湖桥,大郊亭桥南,四惠桥,慈云寺桥,红领巾桥南,朝阳公园桥北,东风桥,东风桥北,望京桥东,望和桥,育慧里,惠新东桥西,安慧桥东,学院桥东,北京城市学院,保福寺桥西,中关村一街,中关村西,东冉村,四季青桥南,营慧寺,郑常庄,岳各庄,丰台路口,北大地,看丹桥"
北京特9内环公交车路线 七里庄—七里庄,"七里庄,郑常庄,五棵松桥南,营慧寺,四季青桥南,东冉村,中关村西,中关村一街,保福寺桥西,北京城市学院,学院桥东,安慧桥东,惠新东桥东,育慧里,望和桥,望京桥西,望京桥东,东风桥北,东风桥,大山庄,朝阳公园桥南,红领巾桥北,窑洼湖桥,工大桥,弘燕桥,小武基桥南,十八里店北桥,小红门桥,肖村桥,大红门桥,恋日家园,黄土岗,花乡桥东,怡海花园南门,富丰桥南,看丹桥,北大地,七里庄"
北京特11路公交车路线 时代庄园北站—宋家庄枢纽站,"时代庄园北站,时代庄园东站,时代庄园,北苑家园,北苑家园西站,大羊坊东站,大羊坊,北苑,辛店村,科荟路东口,华汇商厦,大屯南,炎黄艺术馆,安慧桥北,奥体东门,安贞里,安外甘水桥,蒋宅口,地坛西门,安定门内,方家胡同,交道口南,北兵马司,亮果厂,沙滩路口南,北京妇产医院,东安门大街西口,新东安市场,校尉胡同,王府井路口北,正义路,前门,大栅栏,珠市口南,天桥,天坛西门,先农坛,永定门东,天坛南门,李村,琉璃井,定安路,赵公口桥南,石榴园,光彩路南口,彩虹城小区,金桥西街西站,榴乡桥北,宋家庄枢纽站"
北京特12内环公交车路线 永定门长途汽车站—永定门长途汽车站,"永定门长途汽车站,陶然亭公园南门,右安门东,右安门西,大观园,大观园西,菜户营桥北,白纸坊桥北,椿树馆街,广安门南,复兴门南,北京儿童医院,阜成门北,西直门南,玉桃园,新街口豁口,德胜门西,鼓楼桥西,安定门西,雍和宫桥东,东直门北,东四十条桥南,朝阳门南,雅宝路,建国门南,广渠门,光明桥,肿瘤医院,左安门外,芳城园,方庄环岛西,蒲方路西口,玉蜓桥西,天坛南门,永定门东,陶然桥东,陶然亭公园南门,永定门长途汽车站"
北京特12外环公交车路线 永定门长途汽车站—永定门长途汽车站,"永定门长途汽车站,永定门东,天坛南门,玉蜓桥西,蒲方路西口,方庄环岛西,芳城园,左安门外,肿瘤医院,潘家园,劲松南路西口,光明桥,广渠门,建国门南,雅宝路,朝阳门南,东四十条桥南,东直门北,雍和宫桥东,安定门西,鼓楼桥西,德胜门西,新街口豁口,玉桃园,西直门南,阜成门北,北京儿童医院,复兴门南,椿树馆街,白纸坊桥南,右安门西,右安门东,陶然亭公园南门,永定门长途汽车站"
北京特13路公交车路线 国家体育馆—北京西站,"国家体育馆,新闻中心,中科院地理所,南沟泥河,北沙滩桥东,北沙滩桥南,安翔桥南,祁家豁子,马甸桥北,马甸桥南,德胜门外,冰窖口胡同西口,积水潭桥南,新街口北,平安里路口南,西四路口北,缸瓦市,西单商场,西单路口南,宣武门内,长椿街路口西,北京西站"
北京特14路公交车路线 城南嘉园北—岳家楼桥,"城南嘉园北,嘉园三里,嘉园三里北,嘉园二里南门,嘉园二里东门,万芳桥南,万芳桥北,开阳桥南,开阳桥北,自新路口北,南横街路口北,菜市口北,宣武门外,长椿街路口西,天宁寺桥西,白云桥西,北京西站,莲花小区,金家村桥东,岳家楼桥"
北京特15路公交车路线 国家体育馆—西直门北,"国家体育馆,新闻中心,中科院地理所,南沟泥河,北沙滩桥东,二里庄北口,中国农业大学东校区,成府路口南,北京城市学院,保福寺桥西,中关村南,海淀黄庄北,人民大学,中国农业科学院,皂君庙西站,皂君庙,明光桥南,西直门北"
北京特16路公交车路线 单店—慧忠里,"单店,东坝家园,奥林匹克花园北门,北京奥林匹克花园,金泰丽富嘉园,东坝中路,东坝中路南口,平房东口,平房,平房西口,姚家园西,豆各庄路口西,朝阳公园桥东,朝阳公园南门,甜水园街北口,团结湖,长虹桥西,三里屯,工人体育场,工人体育馆,东四十条桥东,东四十条桥西,海运仓,东直门北小街南口,东直门北小街北口,和平里南口,和平里路口北,和平里东街,和平东桥北,中日医院,对外经贸大学,惠新东桥南,惠新东桥西,安慧桥东,安慧桥北,炎黄艺术馆,慧忠里"
北京特17路公交车路线 北京西站南广场—北京南站南广场,"北京西站南广场,太平桥东里,华源三里,东局,北京西站南路南口,菜户营桥西,右安门西,开阳桥东,陶然亭公园南门,北京南站南广场"
北京特19路公交车路线 北京西站—西苑,"北京西站,白云桥西,白云观,白云路,三里河东路南口,月坛南街北站,月坛北街北站,展览路口北,百万庄东口,二里沟东口,北京展览馆,动物园,白石桥东,国家图书馆,中央民族大学,大慧寺路西口,大慧寺路东口,大柳树北站,皂君东里,联想桥南,青云路,白塔庵,白塔庵北,保福寺桥南,保福寺桥北,东升园,清华园,蓝旗营,中关园北站,清华大学西门,圆明园南门,颐和园路东口,西苑"
北京1路公交车路线 老山公交场站—四惠枢纽站,"老山公交场站,老山南路东口,地铁八宝山站,八宝山,玉泉路口西,永定路口东,五棵松桥西,沙沟路口西,东翠路口,万寿路口西,翠微路口,公主坟,军事博物馆,木樨地西,工会大楼,南礼士路,复兴门内,西单路口东,天安门西,天安门东,东单路口西,北京站口东,日坛路,永安里路口西,大北窑西,大北窑东,郎家园,四惠枢纽站"
北京2路公交车路线 双庙—宽街路口南,"双庙,双庙北,地铁宋家庄站,宋家庄,顺四条,刘家窑桥东,刘家窑桥西,赵公口桥西,木樨园桥东,木樨园桥北,沙子口,永定门内,先农坛,天坛西门,天桥,珠市口南,大栅栏,前门,天安门广场东,天安门东,南河沿,东华门,北京妇产医院,沙滩路口南,亮果厂,宽街路口南"
北京3路公交车路线 东直门枢纽站—金家村桥东,"东直门枢纽站,东外斜街,新源里,塔园村,幸福三村,工人体育场,工人体育馆,东四十条桥东,东四十条桥西,东四十条,张自忠路,宽街路口东,锣鼓巷,地安门东,北海北门,东官房,厂桥路口东,平安里路口南,大红罗厂西口,西四路口西,白塔寺,阜成门内,南礼士路北口,月坛公园,北京儿童医院西门,礼士路南口,真武庙,西便门外,天宁寺桥北,白云桥西,小马厂,北京西站,莲花小区,金家村桥东"
北京5路公交车路线 菜户营桥—北土城公交场站,"菜户营桥,菜户营桥东,大观园西,菜户营桥北,白纸坊桥北,椿树馆街,广安门南,广安门内,牛街路口西,菜市口西,果子巷,虎坊桥路口东,万明路,板章路,前门,天安门广场东,天安门西,中山公园西门,西华门,北海,西板桥,景山后街,地安门内,鼓楼,铸钟厂,德内甘水桥,果子市,德胜门,德胜门外,德外关厢,马甸桥南,马甸桥东,安华桥西(东行),安华桥西(西行),裕民中路南口,裕民中路,地铁北土城站,北土城公交场站"
北京6路公交车路线 龙潭公园—六里桥东,"龙潭公园,北京体育馆,北京体育馆西,法华寺,红桥路口西,天坛北门,金鱼池,天桥路口东,友谊医院东,永安路,虎坊桥路口西,果子巷,菜市口西,牛街路口西,广安门内,广外关厢,达官营,广外甘石桥,湾子,莲花池,六里桥东"
北京7路公交车路线 五间楼—动物园枢纽站,"五间楼,贾家花园,赵公口桥南,定安路,琉璃井,安乐林,沙子口东,永定门内,先农坛,天桥,友谊医院东,虎坊桥路口南,琉璃厂,和平门外,宣武门东,长椿街路口北,新文化街西口,太平桥,辟才胡同,丰盛胡同,白塔寺,报子胡同,祖家街,宝产胡同,新开胡同,西直门内,西直门外,动物园枢纽站"
北京8路公交车路线 北京华侨城—前门,"北京华侨城,金蝉南路西口,北京华侨城北站,金蝉北里,垡头桥西,北京工业大学南门,松榆东里南门,松榆里,武圣路,武圣东里,农光东里,劲松桥东,劲松中街,光明桥东,龙潭湖,龙潭路,北京体育馆,幸福大街,幸福大街北口,培新街,安化楼,白桥大街,东花市大街,小市口,羊市口,崇文门西,正义路,前门东,前门"
北京9路公交车路线 金台路—金家村桥东,"金台路,水碓路口南,小庄路口北,呼家楼南,光华桥南,大北窑西,永安里路口西,日坛路,北京站东,崇文门西,台基厂路口西,正义路,前门东,前门西,北京供电局,和平门东,宣武门西,长椿街路口东,长椿街路口西,天宁寺桥西,白云桥西,小马厂,北京西站,莲花小区,金家村桥东"
北京10路公交车路线 南菜园—航天桥东,"南菜园,白纸坊路口西,南樱桃园路口北,牛街南口,牛街礼拜寺,牛街,宣武医院,槐柏树街东口,长椿街路口北,新文化街西口,民族文化宫,复兴门内,南礼士路,三里河东路南口,月坛南街南站,月坛南街北站,月坛北街北站,阜外西口,甘家口西,白堆子口东,马神庙,航天桥东"
北京11路公交车路线 孛罗营—大北窑东,"孛罗营,孛罗营村北,王四营桥南,王四营,古塔公园,观音堂,观音堂北,朝阳半壁店,方家村,四根旗杆,小海子,唐家村,东石门,大郊亭桥西,九龙山路口东,九龙山,八王坟南,八王坟西,郎家园,大北窑东"
北京12环行公交车路线 五间楼—五间楼,"五间楼,横七条,刘家窑桥东,方庄南口,芳星园,八里河,左安门外,左安门内,龙潭湖游泳池,龙潭公园,龙潭湖,光明楼,夕照寺,夕照寺街北口,广渠门内,安化楼,培新街,南花市大街,羊市口,花市路口北,崇文门东,北花市大街,小市口,东花市大街,白桥大街,夕照寺街北口,夕照寺,光明楼,龙潭湖,龙潭公园,龙潭湖游泳池,左安门内,左安门外,八里河,芳城园,方庄南口,刘家窑桥东,横七条,五间楼"
北京13路公交车路线 小营公交场站—西城三里河,"小营公交场站,姜庄湖,育慧东路,世纪村,育慧北里,惠新东桥北,惠新东桥南,对外经贸大学,中日医院,和平东桥南,和平里东街,和平里路口南,和平里南口,北小街豁口,雍和宫桥东,雍和宫,国子监,北新桥路口北,东四十二条,张自忠路,宽街路口东,锣鼓巷,地安门东,北海北门,东官房,厂桥路口东,平安里路口南,大红罗厂西口,西四路口西,白塔寺,阜成门内,南礼士路北口,月坛公园,儿童医院路口西,二七剧场路北口,三里河东口,西城三里河"
